4.8767 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [1440, 900]. Using actual size
46.9522 	EXP 	Target: autoDraw = False
46.9522 	EXP 	Target: autoDraw = False
46.9522 	EXP 	feedbackMsg: text = 'You pressed too slow!\n\nYou did not win or lose anything!\n\nTotal Earnings: $-0.40!'
46.9522 	EXP 	feedbackMsg: autoDraw = True
48.4198 	EXP 	New trial (rep=0, index=6): OrderedDict([('Condition', 'SmallReward'), ('FixationDur', 2500)])
48.4524 	EXP 	feedbackMsg: autoDraw = False
48.4524 	EXP 	feedbackMsg: autoDraw = False
48.4524 	EXP 	cueImage: image = 'images/WinSmall.bmp'
48.4524 	EXP 	cueImage: autoDraw = True
50.4365 	EXP 	cueImage: autoDraw = False
50.4365 	EXP 	fixation: autoDraw = True
52.9605 	EXP 	fixation: autoDraw = False
52.9605 	EXP 	fixation: autoDraw = False
52.9605 	EXP 	Target: image = 'images/WinProbe.bmp'
52.9605 	EXP 	Target: autoDraw = True
53.4535 	EXP 	Target: autoDraw = False
53.4535 	EXP 	Target: autoDraw = False
53.4535 	EXP 	feedbackMsg: text = 'You pressed too slow!\n\nYou did not win $0.20!\n\nTotal Earnings: $-0.40!'
53.4535 	EXP 	feedbackMsg: autoDraw = True
54.9220 	EXP 	New trial (rep=0, index=7): OrderedDict([('Condition', 'SmallReward'), ('FixationDur', 1500)])
54.9536 	EXP 	feedbackMsg: autoDraw = False
54.9536 	EXP 	feedbackMsg: autoDraw = False
54.9536 	EXP 	cueImage: image = 'images/WinSmall.bmp'
54.9536 	EXP 	cueImage: autoDraw = True
56.9374 	EXP 	cueImage: autoDraw = False
56.9374 	EXP 	cueImage: autoDraw = False
56.9374 	EXP 	fixation: autoDraw = True
58.4531 	EXP 	fixation: autoDraw = False
58.4531 	EXP 	fixation: autoDraw = False
58.4531 	EXP 	Target: image = 'images/WinProbe.bmp'
58.4531 	EXP 	Target: autoDraw = True
58.9376 	EXP 	Target: autoDraw = False
58.9376 	EXP 	Target: autoDraw = False
58.9376 	EXP 	feedbackMsg: text = 'You pressed too slow!\n\nYou did not win $0.20!\n\nTotal Earnings: $-0.40!'
58.9376 	EXP 	feedbackMsg: autoDraw = True
60.4228 	EXP 	New trial (rep=0, index=8): OrderedDict([('Condition', 'LgReward'), ('FixationDur', 1500)])
60.4612 	EXP 	feedbackMsg: autoDraw = False
60.4612 	EXP 	feedbackMsg: autoDraw = False
60.4612 	EXP 	cueImage: image = 'images/WinBig.bmp'
60.4612 	EXP 	cueImage: autoDraw = True
62.4381 	EXP 	cueImage: autoDraw = False
62.4381 	EXP 	cueImage: autoDraw = False
62.4381 	EXP 	fixation: autoDraw = True
63.9643 	EXP 	fixation: autoDraw = False
63.9643 	EXP 	fixation: autoDraw = False
63.9643 	EXP 	Target: image = 'images/WinProbe.bmp'
63.9643 	EXP 	Target: autoDraw = True
64.4550 	EXP 	Target: autoDraw = False
64.4550 	EXP 	Target: autoDraw = False
64.4550 	EXP 	feedbackMsg: text = 'You pressed too slow!\n\nYou did not win $5.00!\n\nTotal Earnings: $-0.40!'
64.4550 	EXP 	feedbackMsg: autoDraw = True
65.9234 	EXP 	New trial (rep=0, index=9): OrderedDict([('Condition', 'SmallPun'), ('FixationDur', 2000)])
65.9384 	EXP 	feedbackMsg: autoDraw = False
65.9384 	EXP 	feedbackMsg: autoDraw = False
65.9384 	EXP 	cueImage: image = 'images/LoseSmall.bmp'
65.9384 	EXP 	cueImage: autoDraw = True
67.9388 	EXP 	cueImage: autoDraw = False
67.9388 	EXP 	cueImage: autoDraw = False
67.9388 	EXP 	fixation: autoDraw = True
69.9387 	EXP 	fixation: autoDraw = False
69.9387 	EXP 	fixation: autoDraw = False
69.9387 	EXP 	Target: image = 'images/LoseProbe.bmp'
69.9387 	EXP 	Target: autoDraw = True
70.4557 	EXP 	Target: autoDraw = False
70.4557 	EXP 	Target: autoDraw = False
70.4557 	EXP 	feedbackMsg: text = 'You pressed too slow!\n\nYou lost $0.20!\n\nTotal Earnings: $-0.60!'
70.4557 	EXP 	feedbackMsg: autoDraw = True
71.9242 	EXP 	New trial (rep=0, index=10): OrderedDict([('Condition', 'LgReward'), ('FixationDur', 2500)])
71.9563 	EXP 	feedbackMsg: autoDraw = False
71.9563 	EXP 	feedbackMsg: autoDraw = False
71.9563 	EXP 	cueImage: image = 'images/WinBig.bmp'
71.9563 	EXP 	cueImage: autoDraw = True
73.9396 	EXP 	cueImage: autoDraw = False
73.9396 	EXP 	cueImage: autoDraw = False
73.9396 	EXP 	fixation: autoDraw = True
76.4681 	EXP 	fixation: autoDraw = False
76.4681 	EXP 	fixation: autoDraw = False
76.4681 	EXP 	Target: image = 'images/WinProbe.bmp'
76.4681 	EXP 	Target: autoDraw = True
76.8091 	DATA 	Keypress: space
76.9568 	EXP 	Target: autoDraw = False
76.9568 	EXP 	Target: autoDraw = False
76.9568 	EXP 	feedbackMsg: text = 'Correct Response!\n\nYou won $5.00!\n\nTotal Earnings: $4.40!'
76.9568 	EXP 	feedbackMsg: autoDraw = True
78.4249 	EXP 	New trial (rep=0, index=11): OrderedDict([('Condition', 'LgPun'), ('FixationDur', 3500)])
78.4398 	EXP 	feedbackMsg: autoDraw = False
78.4398 	EXP 	feedbackMsg: autoDraw = False
78.4398 	EXP 	cueImage: image = 'images/LoseBig.bmp'
78.4398 	EXP 	cueImage: autoDraw = True
80.4402 	EXP 	cueImage: autoDraw = False
80.4402 	EXP 	cueImage: autoDraw = False
80.4402 	EXP 	fixation: autoDraw = True
83.9426 	EXP 	fixation: autoDraw = False
83.9426 	EXP 	fixation: autoDraw = False
83.9426 	EXP 	Target: image = 'images/LoseProbe.bmp'
83.9426 	EXP 	Target: autoDraw = True
84.4573 	EXP 	Target: autoDraw = False
84.4573 	EXP 	Target: autoDraw = False
84.4573 	EXP 	feedbackMsg: text = 'You pressed too slow!\n\nYou lost $5.00!\n\nTotal Earnings: $-0.60!'
84.4573 	EXP 	feedbackMsg: autoDraw = True
85.9260 	EXP 	New trial (rep=0, index=12): OrderedDict([('Condition', 'SmallPun'), ('FixationDur', 3500)])
85.9409 	EXP 	feedbackMsg: autoDraw = False
85.9409 	EXP 	feedbackMsg: autoDraw = False
85.9409 	EXP 	cueImage: image = 'images/LoseSmall.bmp'
85.9409 	EXP 	cueImage: autoDraw = True
87.9414 	EXP 	cueImage: autoDraw = False
87.9414 	EXP 	cueImage: autoDraw = False
87.9414 	EXP 	fixation: autoDraw = True
91.4428 	EXP 	fixation: autoDraw = False
91.4428 	EXP 	fixation: autoDraw = False
91.4428 	EXP 	Target: image = 'images/LoseProbe.bmp'
91.4428 	EXP 	Target: autoDraw = True
91.9584 	EXP 	Target: autoDraw = False
91.9584 	EXP 	Target: autoDraw = False
91.9584 	EXP 	feedbackMsg: text = 'You pressed too slow!\n\nYou lost $0.20!\n\nTotal Earnings: $-0.80!'
91.9584 	EXP 	feedbackMsg: autoDraw = True
93.4270 	EXP 	New trial (rep=0, index=13): OrderedDict([('Condition', 'Triangle'), ('FixationDur', 1500)])
93.4416 	EXP 	feedbackMsg: autoDraw = False
93.4416 	EXP 	feedbackMsg: autoDraw = False
93.4416 	EXP 	cueImage: image = 'images/Neutral.bmp'
93.4416 	EXP 	cueImage: autoDraw = True
95.4424 	EXP 	cueImage: autoDraw = False
95.4424 	EXP 	cueImage: autoDraw = False
95.4424 	EXP 	fixation: autoDraw = True
96.9419 	EXP 	fixation: autoDraw = False
96.9419 	EXP 	fixation: autoDraw = False
96.9419 	EXP 	Target: image = 'images/NeutralProbe.bmp'
96.9419 	EXP 	Target: autoDraw = True
97.4592 	EXP 	Target: autoDraw = False
97.4592 	EXP 	Target: autoDraw = False
97.4592 	EXP 	feedbackMsg: text = 'You pressed too slow!\n\nYou did not win or lose anything!\n\nTotal Earnings: $-0.80!'
97.4592 	EXP 	feedbackMsg: autoDraw = True
98.9280 	EXP 	New trial (rep=0, index=14): OrderedDict([('Condition', 'LgPun'), ('FixationDur', 4000)])
98.9440 	EXP 	feedbackMsg: autoDraw = False
98.9440 	EXP 	feedbackMsg: autoDraw = False
98.9440 	EXP 	cueImage: image = 'images/LoseBig.bmp'
98.9440 	EXP 	cueImage: autoDraw = True
100.9431 	EXP 	cueImage: autoDraw = False
100.9431 	EXP 	cueImage: autoDraw = False
100.9431 	EXP 	fixation: autoDraw = True
104.9447 	EXP 	fixation: autoDraw = False
104.9447 	EXP 	fixation: autoDraw = False
104.9447 	EXP 	Target: image = 'images/LoseProbe.bmp'
104.9447 	EXP 	Target: autoDraw = True
105.4605 	EXP 	Target: autoDraw = False
105.4605 	EXP 	Target: autoDraw = False
105.4605 	EXP 	feedbackMsg: text = 'You pressed too slow!\n\nYou lost $5.00!\n\nTotal Earnings: $-5.80!'
105.4605 	EXP 	feedbackMsg: autoDraw = True
106.9287 	EXP 	New trial (rep=0, index=15): OrderedDict([('Condition', 'Triangle'), ('FixationDur', 4000)])
106.9434 	EXP 	feedbackMsg: autoDraw = False
106.9434 	EXP 	feedbackMsg: autoDraw = False
106.9434 	EXP 	cueImage: image = 'images/Neutral.bmp'
106.9434 	EXP 	cueImage: autoDraw = True
108.9442 	EXP 	cueImage: autoDraw = False
108.9442 	EXP 	cueImage: autoDraw = False
108.9442 	EXP 	fixation: autoDraw = True
112.9457 	EXP 	fixation: autoDraw = False
112.9457 	EXP 	fixation: autoDraw = False
112.9457 	EXP 	Target: image = 'images/NeutralProbe.bmp'
112.9457 	EXP 	Target: autoDraw = True
113.4610 	EXP 	Target: autoDraw = False
113.4610 	EXP 	Target: autoDraw = False
113.4610 	EXP 	feedbackMsg: text = 'You pressed too slow!\n\nYou did not win or lose anything!\n\nTotal Earnings: $-5.80!'
113.4610 	EXP 	feedbackMsg: autoDraw = True
114.9300 	EXP 	New trial (rep=0, index=16): OrderedDict([('Condition', 'LgPun'), ('FixationDur', 3000)])
114.9446 	EXP 	feedbackMsg: autoDraw = False
114.9446 	EXP 	feedbackMsg: autoDraw = False
114.9446 	EXP 	cueImage: image = 'images/LoseBig.bmp'
114.9446 	EXP 	cueImage: autoDraw = True
116.9452 	EXP 	cueImage: autoDraw = False
116.9452 	EXP 	cueImage: autoDraw = False
116.9452 	EXP 	fixation: autoDraw = True
119.9466 	EXP 	fixation: autoDraw = False
119.9466 	EXP 	fixation: autoDraw = False
119.9466 	EXP 	Target: image = 'images/LoseProbe.bmp'
119.9466 	EXP 	Target: autoDraw = True
120.4622 	EXP 	Target: autoDraw = False
120.4622 	EXP 	Target: autoDraw = False
120.4622 	EXP 	feedbackMsg: text = 'You pressed too slow!\n\nYou lost $5.00!\n\nTotal Earnings: $-10.80!'
120.4622 	EXP 	feedbackMsg: autoDraw = True
121.9307 	EXP 	New trial (rep=0, index=17): OrderedDict([('Condition', 'SmallPun'), ('FixationDur', 1500)])
121.9453 	EXP 	feedbackMsg: autoDraw = False
121.9453 	EXP 	feedbackMsg: autoDraw = False
121.9453 	EXP 	cueImage: image = 'images/LoseSmall.bmp'
121.9453 	EXP 	cueImage: autoDraw = True
123.9460 	EXP 	cueImage: autoDraw = False
123.9460 	EXP 	cueImage: autoDraw = False
123.9460 	EXP 	fixation: autoDraw = True
125.4457 	EXP 	fixation: autoDraw = False
125.4457 	EXP 	fixation: autoDraw = False
125.4457 	EXP 	Target: image = 'images/LoseProbe.bmp'
125.4457 	EXP 	Target: autoDraw = True
125.9628 	EXP 	Target: autoDraw = False
125.9628 	EXP 	Target: autoDraw = False
125.9628 	EXP 	feedbackMsg: text = 'You pressed too slow!\n\nYou lost $0.20!\n\nTotal Earnings: $-11.00!'
125.9628 	EXP 	feedbackMsg: autoDraw = True
127.4315 	EXP 	New trial (rep=0, index=18): OrderedDict([('Condition', 'LgReward'), ('FixationDur', 2000)])
127.4697 	EXP 	feedbackMsg: autoDraw = False
127.4697 	EXP 	feedbackMsg: autoDraw = False
127.4697 	EXP 	cueImage: image = 'images/WinBig.bmp'
127.4697 	EXP 	cueImage: autoDraw = True
129.4459 	EXP 	cueImage: autoDraw = False
129.4459 	EXP 	cueImage: autoDraw = False
129.4459 	EXP 	fixation: autoDraw = True
131.4698 	EXP 	fixation: autoDraw = False
131.4698 	EXP 	fixation: autoDraw = False
131.4698 	EXP 	Target: image = 'images/WinProbe.bmp'
131.4698 	EXP 	Target: autoDraw = True
131.9637 	EXP 	Target: autoDraw = False
131.9637 	EXP 	Target: autoDraw = False
131.9637 	EXP 	feedbackMsg: text = 'You pressed too slow!\n\nYou did not win $5.00!\n\nTotal Earnings: $-11.00!'
131.9637 	EXP 	feedbackMsg: autoDraw = True
133.4322 	EXP 	New trial (rep=0, index=19): OrderedDict([('Condition', 'SmallPun'), ('FixationDur', 4000)])
133.4471 	EXP 	feedbackMsg: autoDraw = False
133.4471 	EXP 	feedbackMsg: autoDraw = False
133.4471 	EXP 	cueImage: image = 'images/LoseSmall.bmp'
133.4471 	EXP 	cueImage: autoDraw = True
135.4476 	EXP 	cueImage: autoDraw = False
135.4476 	EXP 	cueImage: autoDraw = False
135.4476 	EXP 	fixation: autoDraw = True
139.4497 	EXP 	fixation: autoDraw = False
139.4497 	EXP 	fixation: autoDraw = False
139.4497 	EXP 	Target: image = 'images/LoseProbe.bmp'
139.4497 	EXP 	Target: autoDraw = True
139.9643 	EXP 	Target: autoDraw = False
139.9643 	EXP 	Target: autoDraw = False
139.9643 	EXP 	feedbackMsg: text = 'You pressed too slow!\n\nYou lost $0.20!\n\nTotal Earnings: $-11.20!'
139.9643 	EXP 	feedbackMsg: autoDraw = True
141.4332 	EXP 	New trial (rep=0, index=20): OrderedDict([('Condition', 'SmallReward'), ('FixationDur', 1500)])
141.4648 	EXP 	feedbackMsg: autoDraw = False
141.4648 	EXP 	feedbackMsg: autoDraw = False
141.4648 	EXP 	cueImage: image = 'images/WinSmall.bmp'
141.4648 	EXP 	cueImage: autoDraw = True
143.4487 	EXP 	cueImage: autoDraw = False
143.4487 	EXP 	cueImage: autoDraw = False
143.4487 	EXP 	fixation: autoDraw = True
144.9653 	EXP 	fixation: autoDraw = False
144.9653 	EXP 	fixation: autoDraw = False
144.9653 	EXP 	Target: image = 'images/WinProbe.bmp'
144.9653 	EXP 	Target: autoDraw = True
145.3682 	DATA 	Keypress: space
145.4651 	EXP 	Target: autoDraw = False
145.4651 	EXP 	Target: autoDraw = False
145.4651 	EXP 	feedbackMsg: text = 'Correct Response!\n\nYou won $0.20!\n\nTotal Earnings: $-11.00!'
145.4651 	EXP 	feedbackMsg: autoDraw = True
146.9339 	EXP 	New trial (rep=0, index=21): OrderedDict([('Condition', 'LgPun'), ('FixationDur', 1500)])
146.9506 	EXP 	feedbackMsg: autoDraw = False
146.9506 	EXP 	feedbackMsg: autoDraw = False
146.9506 	EXP 	cueImage: image = 'images/LoseBig.bmp'
146.9506 	EXP 	cueImage: autoDraw = True
148.9494 	EXP 	cueImage: autoDraw = False
148.9494 	EXP 	cueImage: autoDraw = False
148.9494 	EXP 	fixation: autoDraw = True
150.4512 	EXP 	fixation: autoDraw = False
150.4512 	EXP 	fixation: autoDraw = False
150.4512 	EXP 	Target: image = 'images/LoseProbe.bmp'
150.4512 	EXP 	Target: autoDraw = True
150.8696 	DATA 	Keypress: space
150.9662 	EXP 	Target: autoDraw = False
150.9662 	EXP 	Target: autoDraw = False
150.9662 	EXP 	feedbackMsg: text = 'Correct Response!\n\nYou did not lose $5.00!\n\nTotal Earnings: $-11.00!'
150.9662 	EXP 	feedbackMsg: autoDraw = True
152.4347 	EXP 	New trial (rep=0, index=22): OrderedDict([('Condition', 'LgReward'), ('FixationDur', 3500)])
152.4664 	EXP 	feedbackMsg: autoDraw = False
152.4664 	EXP 	feedbackMsg: autoDraw = False
152.4664 	EXP 	cueImage: image = 'images/WinBig.bmp'
152.4664 	EXP 	cueImage: autoDraw = True
154.4501 	EXP 	cueImage: autoDraw = False
154.4501 	EXP 	cueImage: autoDraw = False
154.4501 	EXP 	fixation: autoDraw = True
157.9742 	EXP 	fixation: autoDraw = False
157.9742 	EXP 	fixation: autoDraw = False
157.9742 	EXP 	Target: image = 'images/WinProbe.bmp'
157.9742 	EXP 	Target: autoDraw = True
158.2538 	DATA 	Keypress: space
158.4672 	EXP 	Target: autoDraw = False
158.4672 	EXP 	Target: autoDraw = False
158.4672 	EXP 	feedbackMsg: text = 'Correct Response!\n\nYou won $5.00!\n\nTotal Earnings: $-6.00!'
158.4672 	EXP 	feedbackMsg: autoDraw = True
159.9340 	EXP 	New trial (rep=0, index=23): OrderedDict([('Condition', 'SmallReward'), ('FixationDur', 4000)])
159.9668 	EXP 	feedbackMsg: autoDraw = False
159.9668 	EXP 	feedbackMsg: autoDraw = False
159.9668 	EXP 	cueImage: image = 'images/WinSmall.bmp'
