trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation
go,sst_images/Left_Arrow.bmp,,1,978,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,728,
go,sst_images/Right_Arrow.bmp,,2,895,
go,sst_images/Left_Arrow.bmp,,1,869,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,736,
go,sst_images/Right_Arrow.bmp,,2,1150,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,830,
go,sst_images/Left_Arrow.bmp,,1,837,
go,sst_images/Right_Arrow.bmp,,2,851,
go,sst_images/Left_Arrow.bmp,,1,1031,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,735,
go,sst_images/Right_Arrow.bmp,,2,1006,
go,sst_images/Left_Arrow.bmp,,1,953,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,887,
go,sst_images/Right_Arrow.bmp,,2,766,
go,sst_images/Left_Arrow.bmp,,1,978,
go,sst_images/Right_Arrow.bmp,,2,734,
go,sst_images/Right_Arrow.bmp,,2,833,
go,sst_images/Left_Arrow.bmp,,1,876,
go,sst_images/Left_Arrow.bmp,,1,1001,
go,sst_images/Left_Arrow.bmp,,1,795,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,790,
go,sst_images/Right_Arrow.bmp,,2,717,
go,sst_images/Left_Arrow.bmp,,1,767,
go,sst_images/Left_Arrow.bmp,,1,785,
go,sst_images/Left_Arrow.bmp,,1,1589,
go,sst_images/Right_Arrow.bmp,,2,741,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,809,
go,sst_images/Left_Arrow.bmp,,1,708,
go,sst_images/Left_Arrow.bmp,,1,914,
go,sst_images/Right_Arrow.bmp,,2,722,
go,sst_images/Right_Arrow.bmp,,2,750,
go,sst_images/Left_Arrow.bmp,,1,1433,
go,sst_images/Right_Arrow.bmp,,2,712,
go,sst_images/Left_Arrow.bmp,,1,759,
go,sst_images/Left_Arrow.bmp,,1,1102,
go,sst_images/Right_Arrow.bmp,,2,721,
go,sst_images/Left_Arrow.bmp,,1,738,
go,sst_images/Right_Arrow.bmp,,2,1051,
go,sst_images/Left_Arrow.bmp,,1,1399,
go,sst_images/Right_Arrow.bmp,,2,820,
go,sst_images/Right_Arrow.bmp,,2,1121,
go,sst_images/Left_Arrow.bmp,,1,909,
go,sst_images/Right_Arrow.bmp,,2,1041,
go,sst_images/Left_Arrow.bmp,,1,900,
go,sst_images/Right_Arrow.bmp,,2,825,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1003,
go,sst_images/Left_Arrow.bmp,,1,1309,
go,sst_images/Right_Arrow.bmp,,2,782,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1121,
go,sst_images/Left_Arrow.bmp,,1,877,
go,sst_images/Left_Arrow.bmp,,1,922,
go,sst_images/Right_Arrow.bmp,,2,1017,
go,sst_images/Left_Arrow.bmp,,1,759,
go,sst_images/Right_Arrow.bmp,,2,775,
go,sst_images/Right_Arrow.bmp,,2,1003,
go,sst_images/Right_Arrow.bmp,,2,925,
go,sst_images/Left_Arrow.bmp,,1,728,
go,sst_images/Right_Arrow.bmp,,2,1170,
go,sst_images/Right_Arrow.bmp,,2,1099,
go,sst_images/Left_Arrow.bmp,,1,756,
go,sst_images/Right_Arrow.bmp,,2,721,
go,sst_images/Right_Arrow.bmp,,2,957,
go,sst_images/Right_Arrow.bmp,,2,806,
go,sst_images/Left_Arrow.bmp,,1,951,
go,sst_images/Right_Arrow.bmp,,2,808,
go,sst_images/Left_Arrow.bmp,,1,720,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,815,
go,sst_images/Right_Arrow.bmp,,2,736,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,707,1421
